id,user,asset_type,asset_id,created_at
245810649552957679,U825B,opportunity,opr051,2023-09-30 07:48:49.274792
632875910544559751,P1290Y,news,N068,2023-05-10 11:19:28.984366
862542451513306519,P3922I,opportunity,opr117,2022-06-01 11:17:10.604238
479724852493898925,P1727C,news,N015,2020-11-27 08:44:08.048942
922762458758558480,P3382P,news,N430,2022-04-04 19:51:30.837400
812826910496650609,P2716W,event,EV219,2022-10-12 21:48:49.180742
654802596897868539,P1285S,tweet,622742424190680805,2020-06-01 15:10:34.974824
533456087189483339,P1640Q,opportunity,opr010,2022-11-16 13:09:22.335085
22062715848265546,U1641Z,capability,pro225,2020-02-08 12:11:34.691509
513289343182335116,U2087L,event,EV496,2020-09-25 13:42:36.154500
249490157267763998,U1890M,news,N034,2024-04-02 04:24:46.992476
191246146733232871,U3991V,capability,pro345,2024-06-10 06:31:23.997122
411407785204716304,P2180L,capability,serv608,2022-11-21 07:06:36.365291
409529292786562039,P797F,opportunity,opr108,2021-12-17 20:15:59.938556
512358272089784358,U3439C,news,N097,2024-06-29 13:48:06.098904
515848714604457545,P3526S,tweet,342173293941407916,2024-07-13 06:04:14.628330
992924244941620425,ORG292,news,N090,2021-09-01 02:19:16.106863
729155480706754728,U2652W,opportunity,opr014,2020-08-03 00:49:28.349109
293838769757241078,U149G,news,N375,2022-12-20 07:45:05.699945
806325382536934132,P1763N,opportunity,opr080,2023-12-19 14:37:15.399741
732929009373921109,U2978H,capability,pro639,2020-04-26 00:21:20.158806
513816231559048714,ORG2534,opportunity,opr118,2020-11-13 08:05:41.086083
472087205634869485,ORG3333,news,N170,2021-01-17 14:07:23.103757
355568281522706353,P1350I,event,EV346,2022-06-18 09:25:40.308771
767166309547540296,U1947C,news,N295,2021-06-18 08:26:59.185124
989135500329978667,U1961V,opportunity,opr071,2023-08-21 14:18:47.509189
770785675698025728,U3738A,capability,serv500,2024-05-30 06:11:22.522418
312640854367968162,U1948D,news,N497,2022-05-22 10:41:21.070987
541488305637926267,U2466D,opportunity,opr108,2022-07-02 05:49:59.475539
214883580209094521,ORG1776,capability,serv606,2020-06-09 01:37:04.247692
577949021829292878,U1091K,event,EV403,2021-08-29 13:55:18.683777
78910357071825989,P2756M,tweet,846411829817551968,2024-06-13 23:23:06.999926
412287468299647342,U2965C,tweet,597821010932305987,2024-03-14 23:05:18.677119
574531658536263990,P2392Q,opportunity,opr030,2022-07-29 03:28:10.883302
637151978436792936,ORG3678,news,N296,2020-05-18 11:19:34.998242
397611796830052757,ORG1594,event,EV289,2022-02-05 14:41:38.913463
479360375414442543,U3065O,capability,pro661,2024-05-31 13:26:25.463112
672967841835246528,U3106C,tweet,98234237487806078,2020-03-07 11:37:10.492993
306856162805565825,U360I,event,EV179,2024-05-15 16:00:36.504159
504743470408207539,ORG3332,opportunity,opr103,2022-04-25 12:32:12.796032
286977849875806887,P2333P,opportunity,opr102,2022-02-17 21:41:59.779367
609423703653725376,P3880E,capability,serv686,2021-06-13 02:46:14.854632
908589050719225481,P1205E,news,N106,2021-06-17 15:19:45.474041
851217013477289452,U3400U,capability,pro615,2021-12-13 13:08:38.078053
849387023615029994,ORG2790,event,EV052,2021-11-19 09:08:56.692479
553649727136801046,P3727U,tweet,632823331532981012,2023-11-01 09:22:55.430790
327908143967802340,P098Z,capability,pro141,2022-10-03 21:51:42.177715
691750196335366609,P986N,tweet,782320826597228577,2020-10-12 11:19:46.503677
38573112707685768,U463O,capability,serv150,2023-09-05 22:31:25.943280
489255890140672388,U696F,tweet,250970675098373696,2022-05-29 05:08:54.198253
476325885114523047,U3476M,event,EV164,2021-06-21 00:31:59.880193
360411091954246395,U1062C,news,N161,2024-07-15 21:17:15.698190
242457793411273522,ORG881,opportunity,opr085,2020-12-04 11:08:54.817181
393509011347215773,ORG1461,news,N242,2023-08-02 05:32:31.728677
982719281238754394,ORG2677,event,EV364,2023-07-08 12:24:36.657151
311888567423423719,P176E,capability,serv566,2022-03-19 20:09:53.965029
741791581617444698,P271K,tweet,421541645301245893,2021-01-16 02:54:20.974662
609900804938572622,P849W,event,EV312,2023-08-01 03:34:17.203003
800701625252847232,U2862Z,tweet,276105074505542929,2022-08-10 04:52:56.042044
689283827373551837,U1657F,event,EV356,2023-05-17 15:07:14.994773
524642664190998806,P1721Y,news,N297,2022-06-05 05:25:35.096314
928688933650676717,P777O,news,N478,2021-01-11 07:03:01.942941
704291311464659088,U3730X,opportunity,opr038,2023-01-06 19:46:59.357115
337606816084463706,P2456Z,tweet,985901508896951997,2023-04-01 18:18:29.134747
737560752242591858,U1790D,opportunity,opr073,2023-08-31 09:59:30.889786
806750910822923571,U2438U,news,N357,2023-08-29 18:52:34.464968
672865592819210897,P032I,capability,serv256,2022-11-17 23:35:03.549226
519935010018877081,ORG909,tweet,604603754197808012,2023-05-11 02:00:38.677781
140004824613252982,U564E,event,EV313,2021-10-07 17:16:25.112292
102320093297717408,U3654O,news,N389,2022-10-24 21:19:37.030164
753938608913084141,U3221E,opportunity,opr040,2023-10-30 20:10:55.703664
620609204190715063,U2388Q,news,N283,2022-08-15 22:03:42.285763
279135066221353486,ORG1745,capability,serv314,2020-04-18 22:05:31.993032
847544330348960339,U1014K,capability,pro709,2021-11-12 03:13:24.085973
804067382292630430,U515B,capability,pro425,2023-05-31 00:27:10.351530
479079172690105739,U1666I,opportunity,opr020,2023-08-03 10:24:44.910823
717707176199548069,U2144Y,tweet,841370036911626806,2020-02-12 20:36:05.765857
969695353885972513,ORG1507,opportunity,opr030,2022-07-23 19:59:31.819067
128016619829973916,P2574X,capability,serv540,2020-05-28 16:07:20.060687
603120246378202354,P1442P,tweet,543252097970545289,2022-06-12 17:31:21.733319
316366807048301229,P3877U,opportunity,opr056,2022-08-22 20:42:53.182603
440542715805596346,U560P,opportunity,opr105,2024-07-16 09:35:43.648061
21863975103479731,U887Y,capability,pro111,2020-10-03 09:53:27.882449
109523979539921139,P1414U,tweet,58492273682762440,2022-01-15 04:14:04.765246
843498268776923072,P3775K,tweet,947041136822001834,2021-02-01 05:44:31.112715
799459007191428234,P3542G,news,N068,2023-01-07 19:50:47.340424
642365240593980696,ORG1740,event,EV221,2021-05-30 01:11:09.013507
395953502743594818,P1156V,news,N074,2022-02-03 10:57:31.017644
275363693685766531,ORG088,event,EV347,2023-08-04 06:05:01.717824
961843826512812435,ORG2120,capability,pro151,2022-05-25 18:02:27.062019
236718399170364725,U3153G,event,EV151,2023-03-10 08:47:13.260045
502781538634604478,U1187R,event,EV473,2020-01-09 11:29:01.463940
659472788105944938,U784A,tweet,679828741153363923,2023-09-29 13:08:32.763167
585197168451880420,U3540N,capability,pro665,2022-05-17 20:29:05.965131
771282914154645134,P255I,opportunity,opr090,2021-03-25 10:53:06.068491
927100607010284106,P1957Z,news,N349,2024-04-06 05:45:11.975300
203996935735493700,U2937I,opportunity,opr092,2021-11-19 10:23:42.231081
778516010289224866,P2706Q,capability,pro385,2023-08-27 20:26:44.971659
757883442975349170,ORG883,capability,pro143,2022-08-22 19:12:21.189158
631488273503749870,U1325V,opportunity,opr098,2022-02-02 17:14:44.298589
75410234395040824,P1491L,event,EV183,2024-06-01 05:05:53.540572
92611842163331798,P214D,news,N422,2023-07-23 12:20:09.849908
785332988608184972,U3372H,tweet,898033286773064825,2022-09-20 03:22:04.641551
364615945657541319,U2323N,capability,pro751,2021-04-21 16:07:26.532857
257434027263949487,U2836S,capability,pro159,2022-11-04 14:06:17.657627
354772430222270678,P2233V,opportunity,opr004,2023-09-15 09:45:34.559523
341404073848274474,P1635E,news,N264,2022-11-16 10:41:58.162138
393988468456428536,U2292R,tweet,853876143877819254,2021-10-24 19:07:29.817309
660738821981847301,U1326T,opportunity,opr033,2021-12-07 00:16:41.125247
862738112073400395,ORG2662,capability,pro165,2021-10-07 23:40:21.744247
765188839752312555,P1436P,capability,serv570,2020-03-20 06:34:47.531924
343739424758895693,U515B,tweet,299593557346088879,2023-08-19 03:42:43.546950
241080661952524682,ORG2525,tweet,674015618322576611,2020-01-02 18:57:22.409943
76697831179859661,U3546Z,tweet,183958933213971456,2024-07-10 03:04:18.692822
772329386605100103,P2689Z,opportunity,opr025,2023-07-04 12:15:17.442143
836756927817894204,U2049O,capability,serv444,2023-06-02 07:42:34.616508
478441977239255334,P3777G,event,EV458,2021-07-31 10:13:15.784041
691806919931744261,P3938E,news,N435,2022-08-19 21:40:48.329082
705964418940233264,U1495D,event,EV310,2024-05-28 13:04:22.254263
74008515738429176,P1236E,opportunity,opr060,2021-06-29 04:21:27.826448
372649870501810747,ORG563,capability,pro301,2021-06-16 08:43:37.410402
337293571070414901,ORG2199,capability,pro085,2023-09-24 16:34:50.382183
335024941945451180,P3870M,tweet,103933868392563998,2022-04-22 07:51:03.728857
962787695477927872,U1774H,capability,serv122,2020-04-30 20:21:26.221864
759897800769687730,U2919W,news,N349,2024-06-26 14:05:48.468274
745599934174929601,ORG2896,tweet,655108579687475718,2022-08-14 17:06:39.146988
358086920099343459,U465D,event,EV079,2022-06-10 04:54:04.957360
492157884305870050,P574T,tweet,635641396432723210,2022-04-11 08:02:00.182491
641488845413090713,ORG2034,capability,serv198,2023-03-20 06:50:02.556961
586690194027715005,U222Q,capability,serv330,2023-11-20 11:26:37.501469
932750290237443279,U2407X,capability,serv648,2020-05-15 09:36:24.556841
416346064750827677,U1460G,event,EV150,2020-09-04 03:36:13.009279
227950390291520832,U3403Y,event,EV168,2020-05-04 13:42:00.375577
594014773374253625,U2816V,news,N119,2022-02-01 01:43:54.654997
922937979048218661,U1067Y,event,EV065,2024-03-30 07:00:11.734231
420931183013470629,P2689Z,event,EV300,2022-01-30 12:56:53.343718
624638569360271632,U3177E,capability,pro033,2022-01-25 13:23:06.310347
899195708140782234,P1893B,news,N361,2024-04-28 22:34:17.828663
375831437073747449,U3990T,capability,serv376,2023-03-04 11:22:16.558766
995043978025687020,P3730J,news,N019,2020-06-12 05:02:47.024328
743276450663519806,ORG2437,capability,pro335,2021-03-31 12:16:32.835663
809522739486502155,P2862Y,event,EV060,2024-03-13 05:22:16.331579
958060485979870955,U3327I,opportunity,opr052,2024-08-09 06:56:22.475715
506259697714524794,P3555S,capability,serv052,2023-05-28 13:13:42.490972
925376755989974934,U2156K,tweet,885137600114562732,2020-03-17 11:05:12.428029
206683591474063487,ORG727,news,N131,2021-07-03 10:13:02.599994
788933103319446525,U951I,news,N425,2022-11-26 11:40:15.765617
886653297307641347,ORG2183,tweet,457614709511899737,2023-06-27 16:24:22.470788
988510199989884351,P1616B,event,EV162,2024-01-01 08:58:21.191632
831114414256258097,P3571X,news,N368,2024-03-03 07:35:06.657279
899867702266257948,ORG1375,opportunity,opr045,2023-04-01 15:27:56.392121
890076324606495645,U2743V,event,EV203,2022-01-11 01:12:14.818083
961404508157996153,U847T,news,N476,2023-05-10 05:42:36.939969
900474542264065588,ORG2637,capability,pro083,2021-02-10 22:14:38.067016
43326707491523300,U3875A,event,EV162,2020-10-14 10:51:58.219321
619541966928717390,U3470D,opportunity,opr118,2024-06-03 17:47:54.980543
569389365387251902,U2259P,tweet,428416135995905969,2021-07-06 05:06:33.490713
250896444387057579,P1496X,event,EV019,2020-10-06 21:22:29.211885
897912834251586911,U052P,opportunity,opr109,2024-01-05 15:02:37.771177
714699251331140108,U2608M,event,EV275,2020-05-18 08:22:43.093477
878748778693948391,U315X,opportunity,opr005,2020-06-26 05:59:11.947525
898488915408941599,ORG1563,tweet,826296447772558857,2020-07-17 13:18:37.113275
712098077509111195,U3558L,event,EV316,2024-01-17 19:01:42.056294
762528871063130425,ORG479,tweet,471419153795737414,2021-09-24 12:18:04.673097
992339958376711710,P1439W,event,EV325,2024-05-17 21:56:12.645571
942384009966042436,P3206Z,opportunity,opr037,2022-08-17 23:35:28.521982
586227541649170905,P1791Y,tweet,949939574362632800,2023-11-08 11:36:57.317518
547680568225313648,P125P,opportunity,opr094,2023-10-10 12:13:07.716121
334063442982747627,U3374U,capability,pro591,2023-04-01 19:31:30.890024
416582781450627243,P1581K,news,N201,2023-08-08 16:28:01.138202
879387832938672376,U2281K,event,EV013,2022-03-07 21:42:24.002835
205758395415398662,U1133N,tweet,621135944568395383,2020-03-11 08:19:49.638574
221124580064719741,U3204B,capability,pro697,2021-01-27 09:58:18.553089
569611746153326712,ORG263,capability,pro213,2021-10-16 19:21:31.622067
544673194849383508,U3836F,event,EV249,2021-09-30 20:47:07.570842
736308139434741590,P1791Y,tweet,56611292880122216,2024-02-17 04:21:30.422253
313037557557374700,ORG1324,event,EV230,2022-10-13 16:53:15.461657
947824653257895173,P1253C,capability,pro463,2021-12-29 11:35:12.825301
271830468498710150,U2601H,event,EV236,2023-07-24 11:29:31.131195
31147641607494042,ORG1325,event,EV298,2024-01-08 11:18:59.251213
657874404814457364,U3060G,news,N020,2024-08-01 10:36:57.581980
663611951385792208,ORG2646,news,N135,2020-02-05 07:21:10.828931
741705852867214676,P1412J,news,N343,2024-07-24 07:52:52.924024
354156073443396873,U3921O,news,N498,2021-08-22 11:53:13.319741
237994115971008214,P860E,event,EV225,2024-04-10 22:58:07.779795
850367741999192444,U3671T,tweet,570827384518801227,2022-02-18 20:05:39.067047
909372565965657906,P2931L,tweet,936106832251751166,2023-07-02 03:13:56.273676
972813776369325022,P1595C,news,N136,2024-06-07 14:03:54.047871
804922441614764421,P688D,tweet,129635441176964936,2023-10-25 01:52:39.461436
177939539522843336,U2062D,opportunity,opr096,2020-03-20 16:34:33.014662
827725672016386955,P3582X,news,N345,2022-09-18 14:52:41.756576
691511211689255522,U534G,news,N169,2022-04-18 06:47:21.778900
102618680609319783,U3891V,tweet,883110284364427654,2020-07-21 08:57:52.180067
888454755101113633,P3554W,capability,serv566,2021-02-15 17:49:20.027857
872099611554142647,U2364J,news,N227,2022-03-22 14:05:42.487277
