id,user,asset_type,asset_id,created_at
331275775183697295,P326A,event,EV486,2023-02-10 17:41:39.632283
130792498252385234,ORG098,capability,serv068,2020-12-07 05:16:27.028453
862951424966676153,P030C,news,N012,2021-12-04 20:06:37.157905
39305520034398917,U3731U,event,EV347,2024-07-02 21:37:03.262643
876889912248501754,P3236G,event,EV089,2023-10-19 11:35:39.316544
768900711259971880,P3013I,tweet,754722886968875959,2023-07-01 20:56:52.898921
814413399575475194,ORG1247,event,EV113,2021-03-16 12:27:08.064843
246799215298235307,U3678O,tweet,753526037340064212,2023-11-01 19:32:09.513609
15314957789440071,ORG1832,tweet,22914072409166693,2021-07-25 23:12:19.957747
317581154973121749,ORG3242,event,EV005,2020-01-22 10:11:52.162750
312087517444775968,P1252N,event,EV213,2022-06-19 00:22:56.008370
175560098971563902,U1626B,news,N399,2024-04-28 12:42:20.227551
172755974338281636,P2533A,capability,pro301,2021-04-18 23:54:35.750627
795369451299098157,P1262T,news,N262,2023-11-30 08:37:10.142523
304937632943024277,P1725F,news,N229,2024-08-01 15:08:27.815196
603477710370213851,ORG2597,event,EV108,2021-04-03 06:48:13.449569
594630448913015020,ORG3957,opportunity,opr080,2023-04-05 18:49:04.140064
723344597340309658,U2336I,news,N346,2023-02-22 16:08:46.910541
322264483899543817,P3365J,capability,serv278,2022-01-05 19:09:34.741048
616428331801430004,U2135W,opportunity,opr058,2024-03-05 17:24:22.523854
485149662905858892,U772M,tweet,722006532154867988,2020-04-17 02:27:24.257449
684049776663370349,ORG467,tweet,623712316861183649,2023-04-10 04:06:25.574371
792612700795243525,P1997F,capability,pro289,2020-08-15 13:25:16.980245
445711295064443190,U3503B,news,N317,2021-01-11 03:55:42.450764
954489485613218203,U642U,event,EV235,2024-05-18 05:56:46.160434
525681139578356980,ORG465,event,EV186,2022-11-12 20:00:48.000118
681973970603795877,ORG702,tweet,307788885985624370,2023-08-16 06:13:58.501096
633952688863734768,U2072H,news,N093,2020-11-06 07:30:30.832842
947028239639490994,U436Z,tweet,621570912018996135,2022-11-02 17:12:48.187485
63145730380909945,U1422B,news,N437,2022-03-14 18:34:04.058012
249362218713834952,U2528G,news,N186,2020-06-29 20:04:09.381869
408671072358009093,P1083O,event,EV219,2024-04-21 00:10:55.957849
81342630214743148,P2920L,opportunity,opr012,2020-05-28 15:30:22.972483
88074857682086427,P1848W,opportunity,opr099,2022-07-09 07:07:13.350231
54861603475786644,U3659W,opportunity,opr112,2022-01-08 02:28:50.241755
381051675371620424,ORG3392,opportunity,opr115,2021-09-26 09:34:48.625389
64681278347691442,P711U,tweet,82781249246594689,2020-04-27 01:12:44.739827
961486369825047072,U2141F,news,N044,2021-05-31 01:18:17.557883
41469063576548982,P1403P,tweet,173784854657063248,2023-08-02 13:17:35.036163
441439539125249682,U3608O,event,EV153,2023-04-19 21:34:34.800579
199268642945045521,ORG3673,tweet,874041267794468541,2024-03-21 18:39:17.034475
415097526492003842,U520B,opportunity,opr027,2024-07-14 10:53:43.974557
102855959827961850,U2607I,capability,serv648,2024-06-12 22:20:18.064674
589217718918079534,U3873J,capability,serv556,2022-07-10 07:02:36.023617
211682777852094356,U1183M,news,N088,2023-05-27 08:08:46.267989
830350981498677788,U3736M,opportunity,opr037,2021-12-19 01:57:30.812897
809530604408651720,U3329L,opportunity,opr033,2022-11-22 16:48:34.448724
306724709055032927,P361T,tweet,966349470384317647,2020-09-04 09:04:36.098985
424686406594684503,ORG2967,capability,pro567,2020-11-16 23:20:26.607143
936676721621754802,P1701T,tweet,743759744521381723,2023-03-13 17:59:29.965482
922854622849409355,P1539K,news,N344,2021-04-04 11:40:33.117356
751987039597040537,U3873J,news,N498,2020-01-22 01:10:16.316858
859376467769662416,ORG3546,news,N379,2021-05-11 08:18:14.397788
630077943831940501,P3192R,opportunity,opr050,2021-01-20 10:39:19.397190
893388725111676649,U1260E,event,EV171,2024-04-30 11:04:42.920217
501520580935933155,P2923R,event,EV292,2020-07-02 08:15:19.728307
496032837303685710,U3043Y,event,EV158,2023-01-20 00:51:31.119407
657577227001806697,U3506S,event,EV417,2020-07-13 20:15:33.368775
39033674028313083,U1662O,event,EV097,2021-10-26 19:50:20.002000
241018969069600934,ORG2300,event,EV149,2022-11-21 03:10:50.135507
519977134550210347,ORG3797,capability,pro233,2023-10-05 22:23:49.206268
368094422372417435,U272V,event,EV380,2021-12-02 07:43:06.742806
401886097457582034,P1914X,tweet,28003421156740698,2020-06-16 17:26:13.415024
370977855175398697,P2602A,event,EV472,2020-04-09 15:36:19.787331
80306384116607322,U527O,news,N082,2022-02-18 06:26:47.718593
771308080459200633,U639E,news,N184,2023-08-03 03:18:49.978819
235543551263809802,ORG1544,news,N356,2020-11-27 06:24:34.164221
675995475854114263,U3316X,news,N278,2021-03-19 03:25:41.842274
613931098227728638,ORG3392,event,EV358,2022-09-03 14:56:33.235269
762191239634553120,U1572W,capability,serv694,2021-12-02 07:44:45.346945
397053664607019614,U401R,tweet,360185858118614092,2020-03-13 15:54:20.999272
518963379612131001,P2988R,news,N289,2020-09-15 03:51:12.279386
169831024230412962,U3556X,capability,serv444,2020-08-28 19:51:27.639784
927398803836569769,P3421V,capability,serv648,2023-07-09 05:35:56.737912
55454908758310643,P2272Z,event,EV392,2021-08-23 12:17:28.069551
386040855962997216,P826N,opportunity,opr010,2023-06-11 22:38:09.021534
89856120173328446,ORG1692,opportunity,opr070,2020-09-29 21:52:45.527075
760504267713208043,U925W,capability,pro751,2024-04-22 04:31:43.149185
569733526960929340,U145I,tweet,246759521459084408,2022-02-16 14:10:34.605234
124295830545594027,ORG1894,opportunity,opr057,2020-06-12 04:09:52.483495
771562087726843908,U1255F,tweet,340324179870049577,2024-03-26 02:46:38.548234
658604573613362274,U3527U,news,N060,2020-01-12 15:20:39.438686
661845243897318510,P2019P,opportunity,opr078,2023-01-29 19:35:15.839982
319110685931492189,P3224J,event,EV177,2020-05-26 23:48:03.303479
819172123757934703,U1615V,capability,serv146,2022-04-07 21:45:28.282980
280536546769546879,ORG1582,event,EV218,2022-03-20 04:10:56.313585
933893882487755514,P1072N,tweet,383974655518631183,2023-10-11 10:55:17.548448
419418945259367340,ORG1356,capability,serv360,2023-07-19 03:25:35.367372
734326998008236924,P2747N,tweet,937693825103950178,2023-02-23 00:24:15.732886
253228686996009231,ORG2318,opportunity,opr087,2021-06-05 07:15:33.136053
249994627308505828,U3777N,tweet,908541939197851770,2024-01-16 03:56:54.659990
662959998717309317,U692S,opportunity,opr085,2023-02-24 20:41:33.503067
463239070224356359,ORG592,opportunity,opr016,2021-07-25 17:41:43.143005
740840525210200185,U1159A,opportunity,opr036,2021-09-17 21:12:14.301418
887969479317485603,P1062B,tweet,228385287795206418,2022-05-22 06:28:27.990360
251803103123740490,U809V,opportunity,opr043,2023-11-27 06:31:52.965236
41646731570844900,P2456Z,tweet,180077692792738839,2023-08-10 18:16:44.053290
713991226958745464,U1639A,tweet,106822669157450056,2022-10-20 02:48:50.546268
840507025590091062,P736S,news,N010,2020-05-08 04:40:18.127569
657745173239847413,P3748C,news,N161,2020-11-09 06:19:04.458959
228033986867125716,P1872V,tweet,165664978228919053,2020-11-01 14:47:52.801000
690734149408091396,P697P,opportunity,opr001,2022-10-08 19:11:23.020791
476839075027649762,ORG3004,capability,serv070,2021-04-23 09:33:49.751312
842660582787936346,P780W,tweet,384981647472890816,2021-07-24 01:51:34.744071
876631790759486181,P1025B,opportunity,opr049,2022-04-15 20:45:29.978497
302642218992215301,ORG2990,tweet,707590248567301612,2020-12-10 15:03:10.380878
751944822230917957,ORG654,tweet,243862970041635825,2023-03-09 21:27:27.308860
208842860864806280,P2483G,capability,pro581,2021-09-04 01:50:22.928164
868778906635111892,U1028R,opportunity,opr015,2022-10-16 17:29:08.469028
703589511771075499,U1618K,event,EV319,2022-03-29 04:52:27.003683
756913540077654627,U3017N,capability,pro447,2020-04-23 02:37:55.747324
730308150366100715,U3767M,event,EV499,2020-04-29 02:45:57.101188
44599663260043362,U087S,event,EV242,2022-11-03 22:25:51.623517
472028623695576796,P443H,news,N446,2020-09-08 20:25:23.363120
90711150492332226,P1306X,opportunity,opr095,2022-07-21 04:56:04.471455
607086837776768795,ORG3945,news,N286,2020-03-05 08:54:16.000656
871202277205531440,P1925W,tweet,676575865371569967,2021-12-14 20:46:50.870726
215372712254866735,P730R,capability,serv286,2022-01-27 21:21:38.221034
385548059316570405,P2648I,tweet,682316708566316316,2020-11-08 11:06:48.580563
534530353892772793,ORG819,opportunity,opr002,2023-05-29 20:55:46.392289
752212999801473391,U2629C,capability,serv130,2024-01-04 03:16:18.012783
851206931083378200,U1201G,tweet,213955857981042095,2022-07-23 07:03:51.954564
481892839078485453,U290K,event,EV184,2023-09-29 14:19:47.467461
532260568700401253,ORG2092,opportunity,opr006,2023-05-27 08:18:02.856008
218633579298567126,P255I,news,N360,2022-07-07 05:39:42.253379
791300261203399961,P2199T,tweet,465243695254244888,2021-06-05 07:31:05.105890
291722263808870320,P1614X,event,EV295,2022-08-24 15:31:51.193023
464053704328552485,ORG1262,opportunity,opr069,2021-07-18 23:03:04.309527
480520739831170414,ORG2575,opportunity,opr037,2023-10-21 23:24:23.537521
299999049978456173,P1021Z,opportunity,opr045,2020-06-21 16:33:33.747832
981934138032631463,P2226T,tweet,103192624590784177,2020-07-03 16:58:24.792365
453516615401185023,U3507F,event,EV399,2023-09-06 13:03:50.230994
295366181163288073,ORG2290,opportunity,opr028,2023-01-19 10:59:43.146641
79427803357807947,U490P,news,N278,2020-02-23 00:49:57.294152
868592379686479024,P3463A,news,N380,2024-05-04 21:29:21.826402
586502056910868274,P3570J,event,EV442,2021-01-24 07:46:33.048077
544709264583154773,ORG3129,opportunity,opr019,2022-03-14 00:22:13.630283
886207062255370391,U297X,event,EV249,2023-04-16 23:26:36.665644
120100360137212195,U1017S,capability,pro527,2022-05-02 03:25:40.281093
377647313610793323,P472D,capability,pro709,2023-10-23 06:49:21.800186
368240270691779108,U1178S,event,EV111,2022-10-23 07:50:20.613955
187634209397020208,P1724C,news,N325,2021-10-21 12:02:55.805947
80762364781423777,P1054B,event,EV343,2021-03-26 08:33:33.655481
98528037351243922,ORG304,tweet,824677558194779292,2022-09-20 03:38:55.075662
17411809648938410,P2899C,event,EV015,2020-07-13 00:05:02.018569
7259086620471633,P3092S,capability,serv202,2022-10-31 18:22:12.363598
152547389369860938,P119P,news,N296,2021-12-08 04:06:20.567068
225572824983158598,ORG1198,news,N392,2020-07-17 23:14:41.581342
138996387404840524,ORG1803,opportunity,opr034,2024-01-12 14:24:04.574040
670951091223129624,P2452Z,event,EV472,2021-03-23 00:53:20.512739
766566803757758971,U2224F,event,EV259,2023-01-10 01:24:43.958663
224415019109988699,U1675R,event,EV424,2024-07-24 09:30:36.565693
927072450976780985,U3679M,event,EV118,2023-08-20 06:50:14.634662
490227349872945673,P3813B,event,EV135,2023-10-03 10:11:16.615216
300082691755338799,P3454V,event,EV053,2024-04-28 17:22:53.858114
4152829539356469,P997O,opportunity,opr027,2023-04-12 06:57:49.232666
833320725459368787,P1943V,capability,serv332,2022-04-22 00:25:19.487275
565692217617830938,U514J,capability,serv432,2024-05-24 22:40:13.355187
688445551089878988,U849K,tweet,961256085710570267,2021-02-15 21:01:47.352092
902753681293522010,U1462M,news,N484,2021-09-19 09:11:25.919469
333942079680656045,P3543K,event,EV457,2022-12-06 23:36:07.034609
919146276697125869,P1989Z,tweet,681720607335669972,2020-11-03 17:04:14.239324
713379262973630941,U1871T,event,EV321,2020-12-30 22:56:30.820060
811721021700439832,P302C,news,N005,2022-12-14 06:53:44.218218
605349655564373288,P009L,tweet,739184595590132949,2022-09-02 03:10:33.318010
649423732965556507,U204G,tweet,243862970041635825,2022-08-30 09:15:00.314934
731214134132671512,U956Y,tweet,907166648752368651,2020-08-12 06:14:34.089074
431536106537588135,U2102U,capability,serv730,2021-02-21 14:24:22.689676
418967830750338084,U3264V,event,EV337,2023-09-26 12:19:35.331666
919110236505275061,U447Q,capability,serv330,2022-01-15 21:55:23.249317
840177124679691460,P3425W,capability,serv696,2021-08-29 11:28:30.922741
770809347656570692,P638H,opportunity,opr014,2022-06-29 03:24:49.161323
986741511412199578,P1578E,news,N233,2020-10-05 23:38:56.533491
398081900252634397,P524O,capability,serv180,2022-07-16 03:10:34.584135
245103155959087021,U552B,opportunity,opr028,2020-05-28 23:13:42.347393
953211403918397064,ORG3409,opportunity,opr024,2023-02-24 23:34:11.093803
863694645906129952,ORG1904,news,N467,2024-04-03 15:20:58.830220
424638709967357922,P248W,opportunity,opr029,2020-10-12 22:01:23.281947
744819560922538837,U913O,event,EV184,2023-07-30 05:18:52.814507
278235384358648253,U3708N,tweet,326384523684931926,2021-08-27 13:51:15.315914
671314394596038001,P2417T,news,N142,2024-08-12 12:36:20.780814
854711079025116256,U2730M,capability,serv198,2023-11-10 13:02:11.486507
675933055718519460,ORG2629,tweet,421784375183701559,2020-02-27 21:38:29.134624
989920351932239908,P017H,capability,serv148,2020-07-13 23:56:36.476290
210129675262840204,U3702N,event,EV496,2021-06-25 15:18:50.342621
711902959148146127,U3364V,event,EV085,2024-01-05 08:05:32.106151
89153619412925309,P2760W,event,EV494,2023-04-13 04:43:05.167321
618116646075406585,U654M,opportunity,opr054,2020-12-12 03:44:18.162579
364837523564131334,P2282S,opportunity,opr087,2022-05-14 22:32:09.760767
633038474180289989,P1656Z,news,N162,2023-11-27 04:20:09.464249
999566607052379482,P2286T,opportunity,opr101,2021-06-04 12:04:55.873824
135921357608230648,P426A,tweet,837651777757835673,2020-04-24 06:49:43.357324
480727676465293824,U165C,capability,serv720,2022-06-28 20:05:58.158949
959881625238507125,U1714I,tweet,663257663506395183,2020-02-02 12:01:38.467153
5028928448319844,U3608O,opportunity,opr060,2020-01-22 18:48:09.419013
473179154062512173,P1557W,opportunity,opr085,2022-04-29 09:31:38.121445
160492754028657306,U3665D,tweet,89069782442157931,2021-05-19 23:08:23.995746
302765181868016668,ORG3900,opportunity,opr026,2023-04-07 19:48:23.915653
916194355262535830,P1010A,opportunity,opr113,2023-07-17 07:20:29.457324
812225866600418264,P1813H,tweet,8940238856908596,2022-05-24 10:58:00.192232
146818504726733930,U1724P,news,N421,2022-06-12 12:11:50.460627
19111859970248870,P3908L,capability,serv154,2024-07-02 15:57:11.516202
958732639053608905,U1068G,opportunity,opr011,2021-10-15 21:01:19.505032
249384291216008350,U1614R,capability,pro709,2022-04-26 12:07:47.801629
480066908698643028,P297N,news,N499,2020-03-08 14:49:02.590556
415517475532724705,P1106W,capability,serv506,2020-10-21 09:35:06.277458
709793077124765966,P3524Z,capability,serv032,2022-07-27 19:55:39.485792
286635539232850388,P3882O,tweet,787778639335607669,2024-01-04 22:23:02.806600
126968874084498239,U2200E,capability,pro333,2021-05-29 09:36:07.252241
114542057195301528,U576B,event,EV047,2024-01-09 04:27:13.707911
919722268463500039,ORG001,tweet,778375588499947093,2024-04-09 04:52:14.179728
243825545852657095,ORG2424,tweet,115010418835073887,2024-04-28 07:06:37.397032
840365251410238794,ORG791,event,EV324,2021-09-02 09:12:34.711798
382400484948670438,U2722W,tweet,631152638302536821,2021-10-10 16:30:45.819788
627941412100598485,U119E,news,N064,2024-07-25 14:30:44.494960
917370786685829525,U2576I,capability,serv538,2023-04-14 01:38:40.389887
675906605984590021,U3118S,event,EV450,2023-03-23 04:11:59.814184
853166604019863157,P1563Z,opportunity,opr045,2024-04-15 22:04:18.292296
20499924962958168,U2676M,capability,serv040,2020-01-14 15:53:44.116435
796790656155778837,P2849Y,opportunity,opr119,2020-07-23 02:10:34.837240
971448394583940045,ORG544,event,EV459,2022-08-28 06:00:37.706440
518390308017579495,U2112W,event,EV415,2020-03-05 08:55:16.958472
485553124669064683,U3568T,event,EV088,2021-12-18 18:44:02.493327
881526833479404292,ORG1374,capability,serv434,2022-03-05 03:46:40.861286
961559576826226320,U1537J,opportunity,opr002,2022-05-26 06:19:26.636497
881918569795088640,ORG1254,tweet,918548396568858625,2023-10-11 09:19:36.074033
790909247553207452,ORG2098,opportunity,opr045,2022-10-23 10:09:00.968725
579056960767300782,P2289G,opportunity,opr036,2020-12-03 06:50:44.059257
290982553670025720,U2930U,tweet,611217895843578328,2021-06-02 20:36:54.301202
19844736922793600,P2653S,capability,pro269,2020-01-17 11:12:12.457337
868682211739294128,P1061I,event,EV049,2020-11-05 01:19:52.596101
873627349971700146,U1025C,event,EV114,2020-06-07 22:12:23.356176
749568632362158399,U067H,event,EV260,2020-05-19 19:18:30.515823
836549364954452219,P3257D,opportunity,opr091,2023-05-12 21:14:00.562116
815122366568730234,U1234E,opportunity,opr045,2021-08-12 23:34:35.965714
222889183805615449,P2032A,capability,serv070,2020-02-28 09:30:03.983089
928968416252960934,U805N,news,N440,2023-06-14 19:33:22.818668
853409657673664103,U486R,tweet,902340932620330518,2021-07-23 11:00:51.017413
842358600337558750,U3873J,news,N243,2022-05-15 09:14:08.646877
55226207471140217,P749Y,opportunity,opr046,2024-04-30 06:05:48.600152
324628967526123121,ORG1534,tweet,283445491095464002,2020-09-25 03:00:14.555087
986807672070132843,U506Q,event,EV293,2022-12-12 17:39:31.763390
506625459350671356,ORG3540,news,N050,2023-08-13 12:18:12.403151
783400357700831521,P2244N,opportunity,opr081,2021-12-05 19:28:56.985640
363942059987460875,ORG1468,opportunity,opr107,2020-03-18 18:15:55.972071
162316236337956804,ORG2032,tweet,217308345275560897,2020-05-06 08:19:42.809814
918119362075324571,P459P,event,EV168,2020-09-20 03:54:47.211460
755084800921106063,P643T,opportunity,opr064,2024-05-01 12:56:16.963358
863268818331200042,P3682O,tweet,560437325798137389,2023-12-31 15:45:46.138640
668041447274364574,ORG167,opportunity,opr074,2020-04-28 17:57:57.391310
187859092164982779,U3830X,capability,serv736,2020-02-11 20:58:06.336041
926814235319017153,U3018J,news,N097,2021-05-28 15:18:15.602016
372278149454792967,ORG1211,news,N065,2020-11-03 20:04:39.745108
550797924751742580,U3965F,news,N107,2021-05-21 21:55:50.248045
665134917136248068,ORG2890,tweet,245090462738485065,2024-02-28 12:28:55.832336
382130945777842387,P3833H,event,EV090,2023-07-08 03:48:38.210373
84757376355340213,ORG2188,opportunity,opr010,2022-04-24 01:11:58.073402
174628422222995793,ORG2741,opportunity,opr059,2021-08-04 13:35:34.470900
550223980573992427,U028U,opportunity,opr084,2022-02-15 16:31:02.931095
41322073398232255,U3661A,tweet,744549578672474426,2020-05-13 00:43:16.426409
93999338473100035,ORG2658,event,EV131,2023-05-27 04:08:41.263444
509797408012873029,P1422P,event,EV150,2020-05-16 07:55:15.854495
369090382173012740,U1449E,capability,pro093,2022-08-20 22:07:39.899630
76390779221338770,P2534L,event,EV295,2022-03-04 11:52:11.951476
723324269121940724,P022B,event,EV432,2021-10-24 06:25:28.242495
495804804363514579,U2175Q,news,N497,2020-11-09 21:33:33.646822
227689875395929513,U2079W,opportunity,opr002,2021-12-08 15:31:43.108317
526926732131860029,ORG3115,capability,pro249,2024-04-04 22:36:33.958910
118367678913136247,ORG2236,event,EV137,2023-06-11 00:25:10.920762
498701447345361373,U1209U,tweet,858463320166017740,2024-06-09 20:23:38.735847
603464073789565863,ORG3204,news,N484,2020-07-01 06:54:47.170156
52937492862745805,U1569B,capability,pro615,2024-08-05 05:50:05.397749
977318086521694455,U2882C,news,N305,2022-06-24 18:05:54.053161
576347254913405853,ORG2708,capability,pro417,2022-02-15 16:26:00.902544
429320153983718504,P3815B,opportunity,opr115,2022-08-09 23:28:19.450850
403454501569592032,ORG2724,tweet,408190524739763542,2020-06-15 23:50:16.298339
439001928406917416,U583Q,capability,serv048,2021-06-19 05:47:01.295895
368811978729361467,P182G,opportunity,opr046,2024-03-30 11:15:14.469940
858185349564675645,U1696G,opportunity,opr009,2021-08-12 12:48:00.670308
852936429544658880,P897K,event,EV029,2023-08-19 18:38:39.142818
