id,user,asset_type,asset_id,created_at
585112481579748324,P3176Q,tweet,582271762877772725,2023-12-10 13:59:35.272310
222272857019747990,P2094G,news,N394,2022-05-06 16:57:11.484663
522518942602443062,U2056R,capability,pro165,2023-07-27 10:32:32.550316
787438538580738240,U3707T,opportunity,opr105,2024-07-13 11:41:40.421464
215224137365417271,U2328R,capability,serv010,2022-09-06 15:39:19.918003
310339801888890322,P485T,tweet,73275673561976131,2022-03-23 12:40:36.457687
872798145592281700,P558L,news,N312,2022-06-27 10:45:30.798522
131726449591484368,U3000R,opportunity,opr062,2022-01-19 00:13:52.260487
595540383263386012,ORG2099,opportunity,opr114,2020-11-12 06:16:33.961533
901107993172633914,U1392T,news,N020,2023-09-25 08:48:41.773381
973339936951039315,U3768Y,news,N180,2022-02-09 02:12:06.485363
693841462742096074,ORG828,opportunity,opr080,2023-03-02 17:15:01.854026
560103373442692531,U3840M,capability,serv410,2022-05-21 15:20:10.956128
688703202589180289,U2993D,opportunity,opr109,2023-04-30 05:40:01.338217
836845997843276785,ORG3352,capability,pro467,2024-05-23 19:56:19.525492
949087590360753644,P2943O,news,N427,2020-07-19 22:25:39.204268
332333666945133413,U2763P,capability,serv410,2020-04-02 23:24:53.560389
161423522548470915,P3771Y,tweet,324491723961699619,2023-02-12 10:24:37.422906
810061827956774735,P3019G,opportunity,opr004,2022-10-12 08:16:50.445948
121959500176797134,P1468U,tweet,865800915887796179,2020-11-13 09:00:31.756467
163584847984539279,P1412J,tweet,689349275416085292,2021-03-08 07:20:09.235854
549358646719423549,P933O,capability,pro225,2021-05-23 03:31:36.026724
409823302757454082,U1294J,capability,pro025,2024-01-24 02:50:45.851244
333601965480282562,P1125O,tweet,72721185633992423,2020-10-26 13:00:30.465406
953401327133983014,P1816U,tweet,147946692295811533,2023-10-19 18:45:01.261098
200588396606798404,U641V,event,EV280,2021-07-02 23:57:57.008910
716485256412834112,U417U,news,N410,2023-06-05 03:07:51.774160
630954738186621239,P3449W,tweet,562056700202657423,2023-05-06 06:21:00.752442
334271084486500319,U2488V,event,EV265,2023-11-14 09:26:34.954111
394014453546219335,ORG014,capability,serv118,2021-06-14 23:57:14.434136
862293363418449013,P3918O,event,EV073,2023-02-17 00:28:41.122632
748141452687495483,P1717E,news,N478,2024-08-05 14:28:38.423580
964219808616941663,ORG3084,opportunity,opr106,2022-12-05 12:42:21.705162
524483744411038191,P3224J,capability,pro283,2020-03-16 16:26:18.190843
112194817306124031,ORG1299,tweet,787718949813754243,2023-04-21 11:24:54.105835
44174641671802224,ORG717,news,N331,2022-02-23 16:19:12.701464
617165959520085243,P2258Q,capability,serv176,2022-04-25 20:03:04.898348
681080422546155309,U1492W,event,EV237,2021-01-25 01:52:23.180615
347494890798861286,U1532L,opportunity,opr052,2023-10-06 15:00:12.297505
532462256502631656,ORG517,news,N046,2024-06-18 13:14:32.318279
682380903996192600,U621R,news,N066,2021-03-07 02:40:46.524734
94581433816876650,P3554W,news,N280,2020-09-27 02:22:20.469798
273657010031947798,P3979K,capability,serv076,2020-07-21 23:27:58.153080
421840445189354783,P147R,tweet,276366174850960012,2024-03-21 20:03:12.636368
88123988878074617,P1488V,capability,pro467,2023-11-07 10:33:23.268905
757118342462119535,ORG2834,capability,pro065,2020-10-09 02:11:25.173261
691846517790672427,U1656D,news,N007,2020-09-17 05:25:02.529067
97881816879932340,ORG1592,capability,serv222,2021-12-15 06:13:02.579449
401844389419293083,U1159A,news,N181,2024-03-18 10:01:25.794701
737634374239792119,ORG1922,event,EV333,2023-01-05 13:11:28.481329
993349132893607999,U2595H,tweet,714657702052010661,2021-07-16 01:59:30.115477
604607184489706247,U992T,opportunity,opr021,2023-01-25 19:48:55.318392
312001497424316202,U1765M,opportunity,opr035,2020-03-16 03:06:45.751294
320598952359036209,U1784D,news,N075,2022-11-16 18:10:05.487508
601673250905851933,P2517J,event,EV226,2024-02-10 04:51:32.059035
890176764678400058,P3375X,opportunity,opr024,2023-11-27 13:05:07.232949
446799233924044968,ORG806,event,EV393,2023-11-14 15:39:05.248908
760715468164461702,P3640R,capability,serv338,2022-10-30 10:13:04.401474
648482486152524503,P624R,opportunity,opr054,2020-06-28 05:20:30.447168
142667926914752867,P3845K,event,EV080,2022-07-15 22:24:03.349649
590050574272010610,P3905O,news,N013,2020-10-22 06:44:58.527481
107937637059779016,P537V,opportunity,opr091,2024-05-07 02:08:53.762031
703538815864184774,U2279U,event,EV052,2022-06-01 19:04:19.658684
686998650114934584,ORG3806,opportunity,opr057,2024-03-22 22:24:16.051524
202110787748501783,P940U,opportunity,opr012,2023-04-06 06:45:22.264611
733254956787249821,U1940X,tweet,725820127999798910,2021-12-19 22:04:40.217092
298903933304194811,P554N,event,EV285,2020-04-06 01:14:46.106282
797115109613068169,U1742C,tweet,741562622598360535,2024-01-01 08:34:51.170000
120137994313741685,P2567E,tweet,636754255291008875,2022-06-02 10:25:48.725817
170400406742668846,ORG2272,news,N255,2020-02-08 17:08:12.759892
952342819908646173,P3144D,tweet,834257683574017517,2021-04-27 03:48:52.051951
60676297955504649,U2682N,capability,pro247,2021-04-14 19:34:16.964935
933206061705696104,P2047V,opportunity,opr053,2020-02-21 09:12:00.923688
917202222187511052,P2070Z,tweet,269800837019226147,2021-02-26 10:08:01.909849
835640366849600123,P1652O,news,N092,2020-10-18 10:25:02.378942
44173796792695192,P1773R,capability,serv560,2022-12-27 17:41:12.716951
707589378791673914,P2310F,capability,pro247,2024-01-27 04:31:26.656675
507595903439479280,U2354M,news,N144,2021-05-09 13:54:06.078053
697224022900010485,U1671K,event,EV167,2021-12-24 20:38:29.840863
131199232919758656,P3381I,news,N427,2021-07-26 02:48:51.037622
324679615462634923,U2210S,tweet,600195538020998951,2023-05-13 23:02:51.223380
546370874721892934,P3021Q,capability,pro245,2024-02-01 14:35:32.976960
517915539148714180,U3443J,tweet,176836353919652474,2024-07-09 23:41:35.130804
642454599664579514,U2957O,event,EV243,2023-06-26 02:56:52.755533
452269426302846365,U3130S,tweet,935094120977492389,2024-04-02 20:09:08.996003
715502409821314849,P675J,event,EV162,2022-12-20 10:47:50.876649
570220160457123374,U2942Y,tweet,150308455687143191,2020-04-12 07:29:11.580706
668466983853969963,P1987Y,tweet,48604398938042116,2022-07-01 20:07:49.926317
494767239059099601,P1677X,news,N357,2024-04-05 13:44:22.133227
261772050085053300,U238Q,news,N020,2021-09-14 13:03:41.444260
857801700587282244,P558L,capability,serv730,2021-03-30 10:58:44.159687
303056059367962335,U2526E,event,EV197,2020-10-24 13:29:29.942092
338081256746963209,U006C,tweet,517335306834793558,2022-12-25 03:24:57.990544
169964173338290352,U2425X,tweet,346364171245574100,2020-07-04 02:33:31.065214
39985311598175432,P017H,capability,pro645,2022-07-28 13:27:15.872203
638897859342194073,ORG118,capability,serv700,2020-05-25 19:51:16.948643
868397294233061204,U2420N,opportunity,opr003,2024-07-02 20:09:06.874378
820579040555191163,ORG2581,news,N375,2023-12-15 19:32:57.046170
375170127452940966,U3192L,capability,serv388,2021-04-05 05:41:27.723121
184512214972090604,P722E,news,N047,2020-08-07 13:42:44.920832
379316953317592821,U2082X,event,EV246,2020-04-05 20:29:54.255446
568976946302849027,P1886J,news,N128,2023-04-08 19:39:13.015568
253886326623044663,U2218T,event,EV224,2022-10-29 08:52:16.833524
77200924455079363,P994B,capability,pro247,2023-10-23 17:32:30.350580
417582915524718977,U2045P,capability,pro637,2023-08-23 15:36:48.629594
465278631844180190,P1443P,news,N138,2024-06-04 02:44:06.445872
905363462747743836,U3707T,news,N092,2021-07-14 00:41:20.756658
361900237333620807,U1949G,capability,serv010,2023-08-19 17:13:41.455743
245738902360559784,P2108W,capability,pro323,2023-09-04 08:30:51.282545
760765411334931471,P509U,news,N083,2024-03-27 08:40:50.576535
223818848446704014,P1206S,event,EV135,2023-04-06 00:15:41.854036
336600353061389820,P3185G,capability,serv030,2023-02-21 04:56:27.907887
789445867902197428,U046Y,event,EV010,2020-03-31 15:58:49.545228
90701025671658924,U1435D,tweet,400895641214505912,2022-07-10 03:17:24.868495
920189713699903943,U2760J,capability,pro137,2022-12-10 19:12:42.742337
915684475114977754,P1862K,capability,pro637,2021-05-19 17:24:19.356769
533240292937997352,P2732I,news,N381,2023-09-24 23:25:54.254225
890168139423891000,U2323N,opportunity,opr100,2024-08-07 03:48:33.489052
857665181551717580,ORG2261,opportunity,opr097,2024-08-08 21:59:28.380405
371437565081884831,U072P,opportunity,opr098,2023-09-02 06:38:39.229387
235222864265521176,U213U,capability,serv460,2024-06-27 21:02:49.562746
999882987675762566,P296R,tweet,871434346203634611,2020-09-26 16:42:03.345189
360318538714041123,P1750V,opportunity,opr034,2022-12-22 10:17:12.266550
340105270681289565,U3281U,tweet,126332281105774347,2023-12-11 06:26:34.266209
119626781487830881,U2776L,tweet,197231647978731947,2023-09-22 09:03:38.271669
218208190989885113,P735S,capability,pro525,2024-06-01 10:12:00.172244
244466274553922621,P195T,news,N294,2023-02-13 09:29:27.428881
192881771154311581,ORG3210,capability,serv170,2023-05-19 20:46:26.786580
971900961306913883,ORG321,tweet,552121550805577793,2020-01-31 07:58:12.479398
469463673998239478,U3567K,opportunity,opr082,2020-08-24 05:06:07.349567
261085469532378798,P848A,opportunity,opr115,2023-05-25 19:10:15.128692
711454641880505148,ORG1473,event,EV301,2023-04-28 02:11:45.340563
525158615094489317,U1280I,news,N312,2023-04-28 23:22:27.821181
537648690779953445,U2835M,news,N138,2022-09-05 16:29:15.168401
259526198767490690,U2183D,opportunity,opr017,2021-07-18 06:56:27.110952
627851664956327574,P2075C,news,N170,2021-08-15 02:48:32.655669
266406482264306957,ORG1050,capability,pro637,2022-06-02 13:35:17.661149
457292787972410507,P010H,event,EV283,2023-05-29 23:20:16.476151
6937198302175785,P2451F,news,N109,2023-03-17 01:08:32.836234
438117326613372525,U3821V,tweet,67276733718398157,2022-08-10 20:38:20.157329
809541125982640408,P297N,event,EV026,2020-03-13 07:52:37.499884
266521553385064627,ORG847,event,EV347,2022-08-02 01:11:52.534766
443102727265763210,U2871T,news,N025,2022-12-04 20:06:21.812834
853706979899690207,U3206K,event,EV104,2020-12-15 06:06:14.136964
768511499039160461,P754H,event,EV411,2021-10-21 00:24:26.048519
841686247418592679,U1600F,news,N320,2020-07-16 07:40:33.725911
829609079218449268,ORG825,opportunity,opr101,2020-12-13 06:41:18.662694
368231889745389086,U2564R,event,EV157,2020-10-02 04:17:54.077398
154438021326279952,ORG2278,capability,serv038,2022-01-04 10:31:24.659180
555974405489215311,U1742C,news,N406,2021-06-26 05:15:17.621008
142167529222981517,U3132L,opportunity,opr015,2021-06-23 19:38:19.948986
705646665375269784,U3511H,capability,serv278,2020-10-10 12:00:48.323461
777735658045153379,P3575O,opportunity,opr057,2020-04-13 15:23:37.133948
954032806811128595,ORG310,event,EV014,2023-07-16 22:50:58.963504
119132474640750463,U2032O,tweet,138710521597531275,2020-05-17 23:42:02.419678
674950407264494988,U625S,opportunity,opr074,2020-05-27 15:34:15.944049
993717597503955650,P3636P,news,N323,2022-10-18 09:10:20.699276
311231246388358760,U3218D,opportunity,opr112,2023-07-06 01:21:20.521224
915139639137725870,U1251U,event,EV328,2020-12-06 19:58:24.952047
209149964975148305,P3316P,capability,pro747,2020-02-18 20:11:43.837521
707848019135130087,U190J,capability,serv150,2022-10-26 04:04:56.250185
782100893973457347,U3044W,capability,serv702,2023-08-07 01:54:53.690702
35976749626892035,U1116D,capability,serv212,2020-12-02 16:18:05.753176
727156774881706868,U2000B,opportunity,opr061,2020-07-25 04:29:31.098035
258156347665926124,U881O,capability,serv216,2023-08-24 07:36:12.059912
311017801608688802,P1240E,tweet,730704198639932139,2022-10-24 08:22:38.950045
761761487777627593,ORG3419,news,N432,2023-01-06 00:26:46.077267
16962589158031845,ORG2315,event,EV233,2022-09-26 01:16:14.822635
310216548260306999,P1966H,capability,pro303,2021-05-24 20:52:07.827988
381318004363813195,P379G,event,EV239,2024-05-28 16:57:37.609214
185399925261897829,P2547J,tweet,846162031157278451,2021-10-08 19:41:58.341033
697147456803006412,P504X,capability,serv050,2020-02-19 16:35:47.506686
554831244097530836,P3930Y,opportunity,opr051,2021-10-26 12:01:43.540739
904449892682332130,P3201W,opportunity,opr080,2023-04-12 03:41:13.317884
23680098129879153,P3861L,tweet,120583986917311351,2020-02-08 10:12:27.486987
492399213380187747,U1574D,news,N257,2024-03-26 02:40:44.332990
207341432826015040,U2782T,capability,serv114,2021-05-10 07:45:28.221766
510183660480312090,P411J,capability,serv242,2024-07-18 15:12:37.599930
122473631442531917,U3777N,news,N083,2021-05-26 02:35:07.387967
479305263010480403,U3806C,news,N147,2022-12-26 22:54:58.818863
291781464794763778,U926J,opportunity,opr084,2020-12-10 18:57:16.908326
402913506420921006,U1508Q,capability,serv344,2022-06-04 02:29:25.222381
2539526379422068,U450C,news,N158,2022-04-25 23:06:46.916832
973131052639820177,ORG3029,news,N360,2020-04-15 10:30:26.362708
204788896100561895,ORG1939,capability,pro291,2021-08-12 18:34:40.613533
605360108327073009,U3976K,capability,serv680,2022-04-20 05:49:12.911073
782596736391320044,P2446U,capability,serv600,2021-05-25 07:46:05.317087
824247373472375345,ORG2500,capability,pro585,2023-12-04 15:59:58.265142
919921991260276858,U2743V,tweet,274695087550827697,2022-11-03 16:04:06.076179
331736017666937290,P1102J,capability,pro095,2021-04-15 21:53:49.258741
669314882478827996,P1055Q,opportunity,opr076,2024-06-04 01:01:57.910650
483912192996951750,ORG249,news,N365,2020-03-08 14:30:27.756939
682308562644837997,U2345B,capability,serv478,2022-10-26 02:23:42.119585
480608327023470436,U684D,event,EV165,2024-07-27 03:59:58.057679
274179420183972004,P3353F,tweet,73251734092554401,2021-12-11 03:40:44.333625
361792026624363253,ORG2509,news,N461,2021-12-15 15:26:53.667465
206979049903931305,ORG1340,opportunity,opr030,2023-12-25 02:59:45.501640
289333716669934937,U977J,event,EV344,2020-02-29 20:51:18.177000
733252347983929473,U712Y,tweet,349204970263723999,2024-01-23 02:12:41.053571
485534274593273060,P600Z,tweet,222906294403520707,2023-01-27 13:00:39.188722
688186383389937863,U1479N,tweet,492545871786433561,2022-09-29 02:25:07.123366
229155855012544068,U3452A,capability,pro629,2022-08-05 12:23:33.347407
549470534448840376,P3765W,capability,pro213,2023-03-25 03:14:59.578210
349144448343680369,U3450B,tweet,272104316123934789,2024-06-09 20:20:06.909335
744342918417230839,P1145K,capability,serv370,2020-10-08 12:07:25.050452
924291364444419086,P2076X,event,EV112,2023-12-18 16:21:16.676348
891716025391013410,P1733T,event,EV222,2023-02-04 06:53:25.838837
735813008102909812,P022B,tweet,540015334286074686,2023-11-21 00:56:16.887943
234809971312943038,P670O,opportunity,opr106,2023-04-29 19:45:37.377827
342366992110804995,U1292B,news,N075,2020-05-20 03:39:37.525997
803714834108262764,ORG1044,event,EV122,2023-06-05 04:08:31.421011
207088323142062393,U395Y,event,EV250,2022-09-30 01:14:15.774878
811363968029443871,ORG3025,opportunity,opr033,2022-12-24 10:24:17.898307
741825176106487496,U3388J,news,N217,2024-06-14 09:31:13.649894
238257207995927192,U2030U,event,EV421,2020-07-16 16:08:05.048319
74442873392349726,P3533K,tweet,240315184400947155,2023-02-23 05:27:56.071035
612137715029385081,P2645N,tweet,407210514182666191,2021-06-12 15:06:53.401088
526217767450339441,U3772Q,opportunity,opr054,2023-01-26 08:32:40.840149
49041929986124688,U412X,capability,serv624,2023-06-26 21:23:21.957198
413433424168892083,U1976P,tweet,133271380509568635,2022-11-18 07:25:59.416615
86194330039687831,ORG1657,capability,serv208,2020-02-14 15:46:59.872746
953043632829028798,ORG3655,tweet,391108083985704704,2023-01-21 20:11:12.332515
578472819416538226,P3995N,news,N194,2024-04-20 16:34:27.352410
650271222334348546,U3004Y,tweet,872695888342059786,2020-07-05 03:16:51.492520
731065948396364771,U1106F,capability,serv174,2020-11-26 07:11:20.553436
286122178339496319,ORG3732,opportunity,opr004,2023-02-02 09:57:37.507506
396508844961671367,U058S,news,N176,2023-10-05 18:04:51.682293
47945535853090351,ORG2680,capability,pro417,2023-10-22 01:19:42.038739
335678455828026260,P2803T,tweet,120363577370987125,2023-05-08 00:33:50.854161
859240693337744542,P3847Z,capability,serv202,2022-05-31 01:27:17.152487
636168712563566882,U507Z,capability,pro455,2023-06-25 23:44:16.805514
287980049971443016,U3783H,event,EV026,2021-10-04 09:24:45.276892
351361379132370197,ORG1026,capability,serv606,2024-07-07 04:53:49.701060
121846245363866436,U678E,news,N356,2023-08-21 07:53:25.632787
253375303924490322,U2229M,news,N266,2021-01-01 00:02:19.253499
99987636248944685,U3647R,event,EV122,2023-02-07 19:09:01.120129
982875611390547565,U3692K,tweet,541223459122556412,2020-07-05 21:05:59.316541
645219631693087062,U3277L,news,N276,2020-03-23 10:04:54.975461
237229878443366043,P3478R,opportunity,opr060,2022-02-17 05:06:11.734139
735859665143384539,U508E,news,N388,2023-11-07 00:16:12.838573
942755961766708619,P3390C,news,N460,2020-04-18 07:26:26.564506
649008269941899042,U254X,opportunity,opr069,2021-06-17 10:16:46.042535
617028597774745416,P2340I,opportunity,opr062,2020-07-03 04:13:37.687819
551034131669825151,U1601X,opportunity,opr023,2021-10-31 09:57:16.671598
560259543842076341,P2268U,opportunity,opr096,2024-01-29 00:21:05.105664
175323241344654919,P1467C,tweet,585718729829778960,2023-10-02 04:09:30.039006
620919753755561450,ORG3597,tweet,842603086946230777,2021-11-20 07:35:27.235414
896324160860440101,P3834W,news,N156,2024-07-23 01:31:50.108010
83411553143541425,P998I,capability,serv046,2020-03-13 05:36:03.690895
228764889402280371,P821M,news,N360,2020-11-07 15:42:47.421801
583002963640107945,P328Q,opportunity,opr022,2021-04-20 22:21:40.317377
653672454243012006,U857K,opportunity,opr048,2020-10-15 12:22:26.885875
865839551720135936,U3891V,event,EV409,2022-04-14 06:40:04.062238
589471667051312032,ORG1074,tweet,946301245282403489,2020-09-20 04:24:36.503864
602805846267321588,P873C,opportunity,opr010,2020-09-04 07:10:24.265054
703642923568371799,U015J,capability,serv550,2023-10-21 15:00:36.262356
880129889444796871,P825V,event,EV365,2021-11-22 13:17:29.595237
578743977184484612,P2713V,event,EV303,2021-05-18 00:35:40.590876
177191618202470310,U021M,capability,pro297,2020-01-23 04:56:54.916751
381430538743450022,ORG1070,tweet,363114897839724605,2023-05-20 10:46:23.405461
147607799241209288,ORG2214,tweet,860839464570265331,2021-02-05 12:55:36.276186
796598261482045252,U1311R,capability,serv470,2024-05-21 20:22:15.585861
723180352939314355,P2711F,event,EV127,2022-11-08 05:18:31.814359
943698860534097655,U3967A,capability,serv404,2022-06-23 05:21:25.472902
330488338413188915,U1534L,capability,serv502,2023-05-16 00:28:07.187432
606941369761702637,ORG3808,capability,pro289,2022-01-17 02:14:19.047155
914976379001110838,ORG3563,opportunity,opr080,2021-08-11 05:25:33.657484
364617500240662016,P104V,opportunity,opr108,2023-02-10 10:57:52.148917
53279512989141718,U1451A,opportunity,opr108,2023-08-05 20:53:12.697769
923980231212695340,P1450N,opportunity,opr118,2020-05-02 16:52:30.413171
288042097705819748,U1892C,news,N115,2023-03-26 01:59:57.988727
833773261188063522,P3697K,event,EV471,2023-08-28 00:06:04.914030
698111848539801008,ORG724,event,EV398,2024-02-07 16:38:56.081706
426386775955999668,U2000B,capability,serv422,2021-12-23 05:50:16.815170
125232871440173528,P1826H,tweet,686437477232138356,2023-09-11 17:20:08.632161
718014342943941190,U3075U,capability,serv634,2022-12-04 14:03:57.699277
494902851383028190,ORG2169,news,N345,2024-05-09 21:01:28.766296
759999487890615498,ORG589,event,EV439,2023-08-04 21:40:34.068799
793734495371815450,ORG3345,opportunity,opr106,2020-01-03 03:58:00.146883
993712877317077182,U2377C,tweet,199961985531968505,2024-01-13 23:32:58.931951
583097114260194340,U3868Z,news,N385,2020-12-03 06:27:47.993782
922361246054610980,U639E,tweet,976724559152001090,2020-02-26 15:46:54.666603
893239846445272977,P3496O,news,N347,2022-02-05 19:53:39.693913
926988649573288636,ORG2080,opportunity,opr029,2022-11-30 04:25:05.471532
406659361539957642,U1684O,event,EV215,2021-11-10 00:42:15.309203
2840197438957389,P2582H,tweet,154515571282750754,2021-09-27 04:36:43.505493
998961700028695684,U242A,event,EV363,2020-11-09 21:06:03.321044
418457022104648035,ORG3768,event,EV155,2024-01-28 22:45:50.756945
573813323613460367,U3850W,news,N224,2024-04-08 03:01:41.708022
216199001678984576,ORG3900,event,EV296,2020-10-12 00:11:43.881788
987479157676493613,U3103L,tweet,551492557249095909,2023-06-08 04:03:38.744868
979024863091308340,P2664I,event,EV113,2022-05-11 09:26:33.992111
420182350985873283,U2875M,event,EV127,2020-04-30 15:42:48.591691
955332010482156517,P160G,tweet,913012799118914169,2021-08-02 15:25:27.111356
893552775140584165,ORG3552,capability,serv396,2022-09-17 21:14:05.932845
893102119516723378,P1448G,event,EV145,2022-01-10 14:19:59.485873
88141620893829370,ORG1689,capability,serv212,2021-01-22 03:38:08.911625
658881822586184910,ORG1432,opportunity,opr086,2022-07-05 03:13:27.121286
257295502777929091,U3513P,opportunity,opr056,2023-10-01 23:08:12.923781
838047203671200954,P3610G,event,EV089,2023-11-05 19:50:52.012769
734517419762400383,ORG1459,opportunity,opr096,2021-11-05 15:01:43.298446
51529389996156914,P3122S,event,EV191,2023-07-06 09:09:07.583955
246549320959680,P1041I,capability,serv450,2021-09-24 01:04:19.841307
179512684579697695,U224I,capability,pro723,2022-04-06 04:26:34.580798
329491952798806836,P3822Y,capability,pro223,2021-02-14 02:56:35.599312
634428444091616417,U2970F,opportunity,opr115,2023-11-26 05:01:25.441034
640482909211959449,ORG2254,news,N097,2022-07-25 00:01:16.603853
773698985252418572,U2147O,capability,serv170,2022-01-06 21:11:06.152726
397177792573679044,U1547W,event,EV393,2021-06-22 16:41:21.182116
126560118467978424,ORG562,news,N212,2020-08-26 19:11:52.673069
548390904742087871,P2284K,event,EV053,2021-04-23 17:38:07.663520
728290450815443389,U122C,opportunity,opr013,2024-04-01 11:09:03.237011
492827863513001083,P3586I,tweet,614913969418180035,2024-05-19 19:21:29.578147
700251342191892593,P466A,tweet,748122517950995719,2023-04-26 12:51:34.529799
37932220093668033,P2734V,news,N110,2023-04-14 08:27:53.229965
98135930952984857,P1099U,event,EV481,2024-06-24 20:52:50.348845
